play_in_Id,team_ID,salary,start_year,player_ID
5842,136,1455416,2006,5842
5843,412,246545,1955,5843
5844,80,8611900,2004,5844
5845,110,965671,1994,5845
5846,395,1901201,2000,5846
5847,246,2695498,2001,5847
5848,79,7505304,1985,5848
5849,167,6899994,2013,5849
5850,266,2169544,1970,5850
5851,273,6168783,1960,5851
5852,426,3200395,1981,5852
5853,340,6805435,1996,5853
5854,429,6883883,1977,5854
5855,478,4288460,1991,5855
5856,206,8877748,2009,5856
5857,92,7031210,1955,5857
5858,27,8183532,1989,5858
5859,47,2556699,2021,5859
5860,491,3109603,1984,5860
5861,199,8284469,2005,5861
5862,286,3283041,2004,5862
5863,343,2794164,1988,5863
5864,417,5527007,2017,5864
5865,360,9457386,1969,5865
5866,405,2104103,2021,5866
5867,332,6716769,1998,5867
5868,293,3328904,1993,5868
5869,57,1068759,2010,5869
5870,105,2618558,1954,5870
5871,112,711517,1983,5871
5872,492,5349007,1965,5872
5873,6,1237283,1959,5873
5874,165,9679490,1953,5874
5875,287,8097527,2005,5875
5876,346,2959752,2002,5876
5877,87,7830839,1957,5877
5878,220,515938,1952,5878
5879,58,8902397,1961,5879
5880,395,9541721,2012,5880
5881,201,5038432,1950,5881
5882,139,7952186,2019,5882
5883,468,4846717,1979,5883
5884,26,2576505,1963,5884
5885,344,1737364,1985,5885
5886,261,2008103,1967,5886
5887,68,1915553,1989,5887
5888,282,4633739,1966,5888
5889,452,7724436,2013,5889
5890,52,2674354,1988,5890
5891,252,2467519,1995,5891
5892,424,4467679,1957,5892
5893,273,4512282,1991,5893
5894,391,8358344,1958,5894
5895,52,8526055,1983,5895
5896,367,3184315,1959,5896
5897,485,9135797,2003,5897
5898,385,4437769,1946,5898
5899,195,5770588,1959,5899
5900,76,2766107,1987,5900
5901,363,3439243,2007,5901
5902,155,5170336,2018,5902
5903,315,5604759,2015,5903
5904,475,1040613,2015,5904
5905,142,1968045,1959,5905
5906,102,7822180,2011,5906
5907,433,9201302,1992,5907
5908,355,9163188,1991,5908
5909,193,1884443,1960,5909
5910,301,6841391,1961,5910
5911,328,769852,2006,5911
5912,492,8826430,1992,5912
5913,131,4797261,2015,5913
5914,408,2912025,1959,5914
5915,267,8408645,1955,5915
5916,318,5018442,2009,5916
5917,496,4592744,1983,5917
5918,9,8072225,2020,5918
5919,485,9899268,1982,5919
5920,450,5613217,1987,5920
5921,45,9807144,2016,5921
5922,494,8189043,1969,5922
5923,376,3987598,1999,5923
5924,228,7836588,1976,5924
5925,156,276010,1979,5925
5926,325,964897,2000,5926
5927,399,3756379,1967,5927
5928,357,2497342,1989,5928
5929,434,7593885,1990,5929
5930,19,324045,1968,5930
5931,12,9243283,1961,5931
5932,338,314626,1963,5932
5933,459,3508591,1988,5933
5934,295,9691439,1968,5934
5935,330,1861951,1979,5935
5936,257,6113061,1951,5936
5937,422,9440953,1980,5937
5938,152,9028457,2021,5938
5939,434,4711557,1953,5939
5940,422,4295378,1960,5940
5941,13,1902215,1991,5941
5942,80,9601064,1986,5942
5943,266,3537588,2008,5943
5944,467,7015145,1964,5944
5945,72,2592062,1962,5945
5946,360,2470834,1972,5946
5947,44,4710342,1958,5947
5948,450,724484,1975,5948
5949,91,6072715,1962,5949
5950,407,5410690,1960,5950
5951,421,8459041,2008,5951
5952,85,4105621,2023,5952
5953,457,1659026,2018,5953
5954,240,310084,2017,5954
5955,418,7736258,2021,5955
5956,348,6102861,1953,5956
5957,305,891148,1949,5957
5958,232,8220200,2007,5958
5959,163,8755520,1980,5959
5960,453,4332447,2021,5960
5961,53,2214777,1963,5961
5962,97,2421655,2008,5962
5963,34,2866890,2013,5963
5964,411,8245724,1996,5964
5965,439,671789,1961,5965
5966,98,9061326,1985,5966
5967,77,9910847,1951,5967
5968,488,5704322,1994,5968
5969,6,3618656,1983,5969
5970,237,4181851,2017,5970
5971,442,5584367,1973,5971
5972,253,4366985,1991,5972
5973,30,1068152,1959,5973
5974,366,4894016,2014,5974
5975,20,9111404,2007,5975
5976,464,606917,2000,5976
5977,352,1833350,1984,5977
5978,144,9495245,1973,5978
5979,402,2273775,1953,5979
5980,305,1692712,1997,5980
5981,44,792286,2012,5981
5982,235,4771911,1995,5982
5983,147,3744417,1953,5983
5984,371,4459052,1983,5984
5985,439,8426812,1975,5985
5986,340,3321240,1975,5986
5987,308,1719509,2010,5987
5988,233,3849063,2008,5988
5989,494,8792562,1981,5989
5990,284,4640986,2021,5990
5991,35,1733855,1998,5991
5992,170,4598118,1964,5992
5993,349,9073615,2004,5993
5994,391,2824818,1997,5994
5995,360,2987398,1960,5995
5996,378,9247420,1950,5996
5997,4,9726867,1951,5997
5998,495,7062126,1999,5998
5999,156,4186385,1950,5999
6000,347,5156868,1963,6000
6001,235,8524011,1978,6001
6002,91,1352803,1999,6002
6003,33,1820935,1974,6003
6004,55,4855757,1969,6004
6005,165,6360812,2003,6005
6006,360,8950667,2019,6006
6007,354,141832,1970,6007
6008,5,4999170,1959,6008
6009,299,9695889,1952,6009
6010,2,8650983,1954,6010
6011,303,2792535,1990,6011
6012,453,5997596,1966,6012
6013,494,1365677,1951,6013
6014,257,3859321,1989,6014
6015,224,7401279,1983,6015
6016,296,8419481,1947,6016
6017,310,1155346,1971,6017
6018,275,3914378,1985,6018
6019,308,7057401,2002,6019
6020,352,4531523,1952,6020
6021,408,9777506,1947,6021
6022,256,8828786,1990,6022
6023,361,4421170,1997,6023
6024,437,2719023,2005,6024
6025,412,7501089,2016,6025
6026,375,2746798,1977,6026
6027,423,3905800,1999,6027
6028,411,7374286,1992,6028
6029,170,7843342,1997,6029
6030,460,3996687,2022,6030
6031,454,9032607,1965,6031
6032,312,1182032,1961,6032
6033,51,5045042,2010,6033
6034,113,821489,2007,6034
6035,198,2183346,1998,6035
6036,403,6979179,1986,6036
6037,129,4326273,1951,6037
6038,225,2294173,2020,6038
6039,262,536471,2013,6039
6040,325,8070506,1963,6040
6041,156,4933521,1990,6041
6042,467,4156933,1965,6042
6043,22,9648422,1974,6043
6044,23,1756581,1999,6044
6045,342,5853716,1994,6045
6046,243,2126283,1954,6046
6047,2,8939612,1992,6047
6048,474,2845179,1948,6048
6049,226,8587889,1957,6049
6050,209,9629078,1995,6050
6051,163,2612277,1978,6051
6052,83,9847620,1982,6052
6053,116,9234671,1988,6053
6054,209,5152327,2001,6054
6055,280,9600396,1967,6055
6056,293,4598084,1966,6056
6057,203,3066539,2016,6057
6058,262,1879862,2010,6058
6059,207,4911939,1977,6059
6060,64,7395099,2010,6060
6061,181,9100588,1956,6061
6062,179,9758528,1990,6062
6063,331,4133589,2001,6063
6064,70,9212104,1968,6064
6065,134,2638950,1966,6065
6066,223,952796,1993,6066
6067,326,8674288,2017,6067
6068,295,6570774,2016,6068
6069,253,6852049,2012,6069
6070,51,6180578,2022,6070
6071,315,8314921,2010,6071
6072,405,2802693,1996,6072
6073,159,2371246,2020,6073
6074,371,5443439,2002,6074
6075,224,9406113,1981,6075
6076,381,5228589,1998,6076
6077,267,529050,2016,6077
6078,291,887217,1975,6078
6079,493,4559930,1952,6079
6080,267,2233524,1965,6080
6081,38,1089360,2007,6081
6082,52,2504270,1968,6082
6083,303,4670549,1978,6083
6084,187,5839467,2017,6084
6085,134,8429660,2007,6085
6086,402,1289208,2019,6086
6087,385,7819307,1971,6087
6088,444,2876396,2009,6088
6089,235,4413826,1994,6089
6090,122,1845828,1997,6090
6091,208,4148722,1950,6091
6092,214,8538141,1987,6092
6093,306,3719085,1955,6093
6094,88,1747793,2015,6094
6095,370,7678293,1986,6095
6096,142,8588119,1997,6096
6097,402,1997389,1976,6097
6098,337,6598667,1978,6098
6099,22,2152162,1954,6099
6100,158,6008313,2007,6100
6101,256,4700699,1964,6101
6102,351,7060533,2003,6102
6103,49,675031,2002,6103
6104,454,5977176,1982,6104
6105,80,6005997,2022,6105
6106,75,6464232,1962,6106
6107,441,5041721,1979,6107
6108,284,4448406,1980,6108
6109,300,5564533,1958,6109
6110,170,8758478,1968,6110
6111,23,9158455,1964,6111
6112,299,4441495,2019,6112
6113,345,7043581,1975,6113
6114,342,6587362,1952,6114
6115,285,4660349,1986,6115
6116,143,4542396,1964,6116
6117,500,3041147,1970,6117
6118,420,8383578,1992,6118
6119,212,6055389,2014,6119
6120,490,7944356,1957,6120
6121,62,9658809,2011,6121
6122,181,4603636,1994,6122
6123,380,1172550,2021,6123
6124,221,5309371,1967,6124
6125,36,8314974,1951,6125
6126,68,6838267,2007,6126
6127,100,1423065,1999,6127
6128,465,3238005,2013,6128
6129,160,6533638,1998,6129
6130,33,351728,1980,6130
6131,225,4372509,1949,6131
6132,485,3664201,1998,6132
6133,279,7186158,1955,6133
6134,309,8376641,2015,6134
6135,212,2380786,2003,6135
6136,89,1800943,1976,6136
6137,68,265258,2004,6137
6138,369,8738662,1984,6138
6139,468,5183259,1955,6139
6140,72,3558358,1989,6140
6141,464,6575191,1946,6141
6142,156,859025,1952,6142
6143,125,6063668,1969,6143
6144,111,7310746,1966,6144
6145,204,4690416,1991,6145
6146,195,5411213,1954,6146
6147,30,8346810,2022,6147
6148,139,9322823,1946,6148
6149,378,6769396,1963,6149
6150,300,8779577,1986,6150
6151,317,6399836,1960,6151
6152,430,8920590,1977,6152
6153,98,8675801,1980,6153
6154,7,9030572,1958,6154
6155,37,3667458,1949,6155
6156,101,2938674,1948,6156
6157,14,7330600,1979,6157
6158,475,9813654,1998,6158
6159,122,7097072,1985,6159
6160,206,7448974,2000,6160
6161,445,2514912,2016,6161
6162,318,6694977,2009,6162
6163,357,5627172,1996,6163
6164,216,7682684,1997,6164
6165,43,5438609,1951,6165
6166,458,9975784,2018,6166
6167,293,3572207,1994,6167
6168,236,8478182,2022,6168
6169,319,5177195,1958,6169
6170,33,2937996,2000,6170
6171,91,9398501,2015,6171
6172,96,9522868,1951,6172
6173,57,4047803,1999,6173
6174,317,8212657,2002,6174
6175,279,5744203,1980,6175
6176,76,6223386,1994,6176
6177,428,9231894,1954,6177
6178,100,3751522,1990,6178
6179,311,1863058,1964,6179
6180,427,4756150,1967,6180
6181,7,8745167,2010,6181
6182,91,7288024,1946,6182
6183,272,4176345,1987,6183
6184,119,7948493,1978,6184
6185,184,9497819,1970,6185
6186,112,3403014,2013,6186
6187,445,1446210,1948,6187
6188,432,4531626,1991,6188
6189,47,1566036,2022,6189
6190,402,8233806,1972,6190
6191,401,8216977,2006,6191
6192,76,7766275,2019,6192
6193,337,1637047,2019,6193
6194,4,1553170,2000,6194
6195,345,1992379,2013,6195
6196,170,3875576,1960,6196
6197,196,5265011,1959,6197
6198,214,7641525,1974,6198
6199,38,9386307,1991,6199
6200,157,1975189,2014,6200
6201,85,9717459,1952,6201
6202,170,6905350,1982,6202
6203,366,3281729,1975,6203
6204,461,4273158,2018,6204
6205,73,3318664,1951,6205
6206,326,7739970,1977,6206
6207,178,5237857,1956,6207
6208,17,754388,2005,6208
6209,430,4696057,1976,6209
6210,437,9142648,1957,6210
6211,413,2283170,1983,6211
6212,89,7926777,1991,6212
6213,369,2470918,1989,6213
6214,376,3073558,1949,6214
6215,314,1374729,1992,6215
6216,423,8520547,1953,6216
6217,484,2248593,1988,6217
6218,379,7162587,2001,6218
6219,80,3560705,1970,6219
6220,284,9704414,2023,6220
6221,83,9908028,2007,6221
6222,305,4336068,2008,6222
6223,251,5073919,1987,6223
6224,382,4095673,1983,6224
6225,241,3341365,1968,6225
6226,358,1689506,1995,6226
6227,140,4861412,2002,6227
6228,29,5348598,1971,6228
6229,483,4146568,1960,6229
6230,235,7360455,2000,6230
6231,94,9061132,2023,6231
6232,190,6933433,1957,6232
6233,218,502471,1957,6233
6234,248,7015474,2000,6234
6235,105,2342362,1950,6235
6236,162,3432064,1965,6236
6237,498,4036336,2012,6237
6238,148,9709947,1950,6238
6239,325,1180985,1991,6239
6240,473,3795068,1997,6240
6241,408,8307703,2016,6241
6242,178,1880983,1975,6242
6243,365,7125921,2023,6243
6244,244,1343571,1993,6244
6245,88,2382856,1989,6245
6246,435,3638280,2011,6246
6247,289,5155084,1990,6247
6248,222,4661335,1948,6248
6249,148,7377726,1974,6249
6250,361,3303345,1947,6250
6251,318,1408100,2009,6251
6252,188,3253227,1968,6252
6253,258,9969248,1997,6253
6254,115,880059,1974,6254
6255,105,6471353,1949,6255
6256,472,2146038,1974,6256
6257,160,3133645,2001,6257
6258,336,1116229,2005,6258
6259,336,6633078,2002,6259
6260,312,4466765,1946,6260
6261,47,9558096,1955,6261
6262,100,1702617,1972,6262
6263,279,3708387,1963,6263
6264,369,6886639,1960,6264
6265,406,9766558,1968,6265
6266,136,7893714,2022,6266
6267,488,7883907,2012,6267
6268,187,4903927,1955,6268
6269,65,4143267,1965,6269
6270,10,9018830,1963,6270
6271,324,4527428,1976,6271
6272,317,8175657,2012,6272
6273,102,4029053,2006,6273
6274,385,581735,1946,6274
6275,465,171693,2004,6275
6276,349,6906608,2014,6276
6277,224,4553447,2000,6277
6278,432,6093475,2017,6278
6279,225,2148480,2008,6279
6280,286,8296163,1985,6280
6281,339,475685,1970,6281
6282,458,8268222,2017,6282
6283,483,1963171,1950,6283
6284,76,9140463,1954,6284
6285,364,6711495,1947,6285
6286,304,596956,1997,6286
6287,243,3557487,2021,6287
6288,54,3927664,1998,6288
6289,56,7262442,1952,6289
6290,280,7948973,1967,6290
6291,168,4037570,2003,6291
6292,248,2141202,1994,6292
6293,48,8892994,1994,6293
6294,370,1342982,1971,6294
6295,361,8377122,1952,6295
6296,423,9100153,1968,6296
6297,207,1797490,1957,6297
6298,46,6121788,1976,6298
6299,324,8582260,1974,6299
6300,61,3911996,1955,6300
6301,478,7992544,1984,6301
6302,153,5674540,2019,6302
6303,375,152071,1986,6303
6304,176,2754228,1978,6304
6305,35,5970175,1991,6305
6306,215,8985206,1990,6306
6307,460,7125408,1987,6307
6308,122,4387347,1990,6308
6309,52,9915306,1992,6309
6310,245,3338507,2002,6310
6311,359,3880404,1949,6311
6312,102,1265404,1951,6312
6313,154,323380,1987,6313
6314,1,5643631,2012,6314
6315,52,1336492,1984,6315
6316,68,2198824,2019,6316
6317,168,5998583,2006,6317
6318,479,9221344,1982,6318
6319,292,9166687,1971,6319
6320,302,8861034,1985,6320
6321,432,9602287,1967,6321
6322,201,1357587,2019,6322
6323,249,6994541,2016,6323
6324,495,5148594,1957,6324
6325,216,3032866,2019,6325
6326,91,2605816,2002,6326
6327,323,2196175,1966,6327
6328,271,4162561,1986,6328
6329,258,1557992,1997,6329
6330,17,176541,2007,6330
6331,132,192221,1999,6331
6332,372,6411513,1974,6332
6333,347,5292571,1982,6333
6334,48,6354252,1985,6334
6335,452,4379940,1988,6335
6336,7,8130037,1987,6336
6337,462,4160140,1954,6337
6338,203,7251008,1977,6338
6339,161,5540447,1983,6339
6340,321,6053505,2022,6340
6341,276,5401842,1987,6341
6342,45,7886419,1967,6342
6343,227,2324167,1970,6343
6344,370,7244341,1988,6344
6345,252,4128218,2018,6345
6346,454,2396127,2010,6346
6347,203,3709550,2008,6347
6348,250,9794355,2023,6348
6349,71,5380309,2021,6349
6350,289,7824306,1951,6350
6351,253,1754379,2014,6351
6352,305,893771,1962,6352
6353,410,929807,2017,6353
6354,9,9885715,2019,6354
6355,489,4843043,1985,6355
6356,400,5707255,2023,6356
6357,216,9923522,2003,6357
6358,470,8288066,1997,6358
6359,187,6322297,1994,6359
6360,300,5896904,2013,6360
6361,202,5760206,1972,6361
6362,113,2866099,2012,6362
6363,240,9199523,1947,6363
6364,402,4901994,2012,6364
6365,488,752230,1957,6365
6366,308,2020318,2018,6366
6367,44,3166219,1961,6367
6368,344,6755559,1968,6368
6369,490,5964993,1954,6369
6370,477,4772836,1966,6370
6371,192,3254505,1984,6371
6372,197,9934879,1976,6372
6373,131,5234077,1949,6373
6374,414,3218137,1995,6374
6375,251,8723825,1989,6375
6376,77,3873249,1984,6376
6377,346,6333613,1988,6377
6378,490,7239156,2009,6378
6379,191,2339260,2023,6379
6380,343,2026178,1988,6380
6381,104,2134945,1968,6381
6382,42,2242422,2019,6382
6383,65,2847951,1986,6383
6384,174,1787672,1965,6384
6385,429,1196426,2018,6385
6386,96,727239,2003,6386
6387,211,408570,1965,6387
6388,149,7882751,1988,6388
6389,295,7017933,2004,6389
6390,432,717279,2005,6390
6391,235,2143527,1996,6391
6392,435,9775475,1983,6392
6393,447,1954375,1962,6393
6394,38,5805698,2011,6394
6395,40,3607893,1947,6395
6396,191,1853420,1992,6396
6397,160,787769,1960,6397
6398,195,6267652,2010,6398
6399,491,6989790,1990,6399
6400,68,7480930,1960,6400
6401,364,2517384,2010,6401
6402,484,2081575,2013,6402
6403,3,8750286,2015,6403
6404,483,733471,1987,6404
6405,16,752009,2011,6405
6406,412,9195212,1992,6406
6407,122,5945110,2008,6407
6408,395,7310034,2013,6408
6409,449,7911634,1990,6409
6410,412,7107053,1961,6410
6411,486,9771328,1964,6411
6412,188,5926289,1977,6412
6413,338,8337480,1947,6413
6414,277,9914237,1953,6414
6415,134,8006394,1955,6415
6416,63,8126943,1978,6416
6417,331,8540604,1971,6417
6418,358,4998494,2009,6418
6419,358,5212079,1985,6419
6420,132,983633,2008,6420
6421,306,3630608,2009,6421
6422,168,4252515,2010,6422
6423,460,2650675,1982,6423
6424,63,8473651,1976,6424
6425,495,3521954,2012,6425
6426,331,9672085,1983,6426
6427,43,8177096,1985,6427
6428,167,6985790,1953,6428
6429,52,3873160,2017,6429
6430,317,4396049,1955,6430
6431,64,5870217,1967,6431
6432,136,9775652,2010,6432
6433,25,9143828,2004,6433
6434,338,3809009,1996,6434
6435,308,2094860,1951,6435
6436,382,3645242,1985,6436
6437,390,5242661,1960,6437
6438,229,5817284,1981,6438
6439,95,5358597,2016,6439
6440,80,6309985,1995,6440
6441,447,4759803,1974,6441
6442,249,2178757,1964,6442
6443,35,5589417,1999,6443
6444,155,9113341,1991,6444
6445,177,2009957,1981,6445
6446,29,8625787,1980,6446
6447,110,2822699,2000,6447
6448,224,2757350,2008,6448
6449,407,5467266,1983,6449
6450,156,1849525,2012,6450
6451,295,2508728,1967,6451
6452,132,4335227,1967,6452
6453,261,8233210,1970,6453
6454,322,7624841,1974,6454
6455,403,1050208,2006,6455
6456,497,8966865,1969,6456
6457,289,385417,2009,6457
6458,294,1759997,1975,6458
6459,197,4331284,1988,6459
6460,443,9595819,1968,6460
6461,397,4220441,1971,6461
6462,6,2586958,2005,6462
6463,463,773702,1969,6463
6464,35,475641,1998,6464
6465,125,1189050,1946,6465
6466,327,333604,2006,6466
6467,327,8855060,1975,6467
6468,245,7374468,1947,6468
6469,414,7624338,2004,6469
6470,245,9717757,2001,6470
6471,141,4566328,2007,6471
6472,381,9598886,1980,6472
6473,96,7628644,2021,6473
6474,379,1346097,2010,6474
6475,41,655126,1959,6475
6476,109,9033947,2019,6476
6477,16,7518343,2011,6477
6478,245,4542658,1974,6478
6479,231,6688853,2006,6479
6480,218,2419696,1958,6480
6481,367,9924262,1975,6481
6482,344,4706781,1954,6482
6483,357,7303905,2000,6483
6484,463,3996637,1966,6484
6485,185,2734426,1959,6485
6486,477,635662,2012,6486
6487,334,1651859,1946,6487
6488,480,5695061,1977,6488
6489,85,340143,2018,6489
6490,44,5859677,1965,6490
6491,490,2746196,2012,6491
6492,230,5946254,1985,6492
6493,75,4614845,2023,6493
6494,280,7155582,2019,6494
6495,355,1940822,1968,6495
6496,378,4427702,1951,6496
6497,91,4438351,1963,6497
6498,155,3795360,1982,6498
6499,131,4628215,2004,6499
6500,423,9070720,1967,6500
6501,242,8479866,1972,6501
6502,105,6932853,2018,6502
6503,120,4123754,1998,6503
6504,464,4627001,1963,6504
6505,216,3729506,1997,6505
6506,446,1785099,1989,6506
6507,445,887178,1956,6507
6508,233,1239623,2015,6508
6509,308,1090446,1967,6509
6510,68,588114,2003,6510
6511,476,8219977,2004,6511
6512,456,7989031,2011,6512
6513,49,148786,1958,6513
6514,97,6990110,1968,6514
6515,23,4930125,1965,6515
6516,281,7758925,2002,6516
6517,330,6823717,1980,6517
6518,271,8387500,1952,6518
6519,296,8985387,1950,6519
6520,339,355150,2003,6520
6521,75,5155624,2007,6521
6522,405,9129207,1966,6522
6523,378,7947135,1963,6523
6524,102,6982403,1955,6524
6525,108,8067081,1980,6525
6526,170,7020538,2017,6526
6527,437,5088737,1964,6527
6528,406,6750168,1951,6528
6529,218,4854949,2001,6529
6530,375,7395514,2020,6530
6531,77,1193381,1983,6531
6532,13,129095,1969,6532
6533,368,230671,1983,6533
6534,467,900884,1960,6534
6535,452,6299909,1973,6535
6536,290,402512,1977,6536
6537,163,5956412,1987,6537
6538,17,7365064,2003,6538
6539,12,4895930,2006,6539
6540,358,1473356,2019,6540
6541,192,8433791,1958,6541
6542,487,5661261,1967,6542
6543,234,9022012,1978,6543
6544,428,6424314,2009,6544
6545,450,2219427,2018,6545
6546,300,4090464,1964,6546
6547,352,3799521,1954,6547
6548,66,3054539,1947,6548
6549,368,1073607,2006,6549
6550,359,7794016,1966,6550
6551,481,8088202,1975,6551
6552,436,3637848,1964,6552
6553,301,8866828,1994,6553
6554,259,1860735,1989,6554
6555,268,3599150,1953,6555
6556,145,5605645,1966,6556
6557,330,3415459,1999,6557
6558,314,7439292,1995,6558
6559,40,7204400,1954,6559
6560,77,3369178,2019,6560
6561,121,1162617,2022,6561
6562,234,4089428,1973,6562
6563,212,4780270,1995,6563
6564,81,7326756,2013,6564
6565,296,8263655,2003,6565
6566,126,3880086,1973,6566
6567,187,3044951,2005,6567
6568,411,308532,1994,6568
6569,236,4612495,1954,6569
6570,444,8933862,1949,6570
6571,286,4921473,1993,6571
6572,100,5080016,2014,6572
6573,135,7877008,2022,6573
6574,157,1763990,2012,6574
6575,489,3307213,1965,6575
6576,242,3343494,1954,6576
6577,318,2175395,1998,6577
6578,450,5131287,1972,6578
6579,24,8580814,2021,6579
6580,310,9423001,1999,6580
6581,70,5749936,1952,6581
6582,223,5901636,2020,6582
6583,92,4753027,1956,6583
6584,369,6662824,1987,6584
6585,223,730792,2017,6585
6586,77,6689209,1966,6586
6587,231,5096690,1972,6587
6588,83,1735632,1967,6588
6589,12,2984780,2000,6589
6590,194,7799854,2023,6590
6591,130,469726,1950,6591
6592,230,7193176,1989,6592
6593,476,1139721,1991,6593
6594,27,577199,2009,6594
6595,233,8672881,1970,6595
6596,347,1815915,1969,6596
6597,182,9472838,1958,6597
6598,100,6558362,1947,6598
6599,149,2150392,2012,6599
6600,241,6272847,1983,6600
6601,420,2707445,1950,6601
6602,301,6812181,1988,6602
6603,170,6340655,2016,6603
6604,48,1635711,2006,6604
6605,32,7927886,1969,6605
6606,440,8963759,1995,6606
6607,393,9972522,2021,6607
6608,318,279946,1962,6608
6609,176,4562251,1971,6609
6610,397,4160444,1987,6610
6611,162,8811601,2017,6611
6612,428,1427324,1955,6612
6613,425,6618318,1953,6613
6614,37,1456214,1976,6614
6615,85,5820519,1980,6615
6616,301,9176269,1986,6616
6617,215,1485019,2004,6617
6618,446,5075743,1989,6618
6619,366,8360220,1975,6619
6620,112,588353,1973,6620
6621,94,2544224,2005,6621
6622,415,3293941,1990,6622
6623,211,2865930,2007,6623
6624,180,645225,1955,6624
6625,280,2480739,1988,6625
6626,182,4699115,1971,6626
6627,27,1629438,1956,6627
6628,237,8431736,1959,6628
6629,179,7182668,1978,6629
6630,344,4795793,1958,6630
6631,181,7682568,2012,6631
6632,69,3344170,2004,6632
6633,103,950553,1974,6633
6634,279,6290810,1947,6634
6635,356,1719246,1969,6635
6636,132,6168003,1952,6636
6637,451,6361237,2008,6637
6638,295,3885895,1999,6638
6639,260,4757437,2015,6639
6640,165,4050953,1962,6640
6641,31,7887225,2011,6641
6642,276,187138,1989,6642
6643,312,1736241,2010,6643
6644,343,996682,2012,6644
6645,303,932526,2020,6645
6646,239,7889640,2023,6646
6647,14,5894139,1982,6647
6648,241,2535789,1955,6648
6649,171,1373150,1951,6649
6650,37,9319995,2006,6650
6651,18,7794405,1996,6651
6652,205,3162195,1994,6652
6653,137,6561868,1974,6653
6654,290,9108125,1950,6654
6655,462,1878407,1959,6655
6656,213,4550454,2020,6656
6657,147,2657782,1964,6657
6658,65,633520,2018,6658
6659,430,2855143,1980,6659
6660,133,9427448,1979,6660
6661,357,7724388,2010,6661
6662,84,1701166,1997,6662
6663,24,5964683,2014,6663
6664,217,172977,2017,6664
6665,217,6358220,2001,6665
6666,279,8647541,1988,6666
6667,243,1388021,1967,6667
6668,243,6182652,2004,6668
6669,390,2689648,1970,6669
6670,341,4036038,1996,6670
6671,250,5701904,1978,6671
6672,85,7745985,1966,6672
6673,87,553542,1947,6673
6674,473,4647721,1948,6674
6675,182,3657122,1974,6675
6676,220,4559536,1986,6676
6677,205,6036283,2006,6677
6678,6,2319841,2008,6678
6679,257,5159702,2006,6679
6680,171,9988251,1975,6680
6681,360,670243,1980,6681
6682,420,2383671,1990,6682
6683,302,2652877,2012,6683
6684,263,5271482,2023,6684
6685,207,9053277,1972,6685
6686,156,432277,1962,6686
6687,307,2047231,1974,6687
6688,305,5480965,1977,6688
6689,235,9639135,2016,6689
6690,324,6386414,1953,6690
6691,352,2173208,2013,6691
6692,333,7145051,1986,6692
6693,67,9877218,1949,6693
6694,193,5793264,1968,6694
6695,275,6134762,1964,6695
6696,203,1422970,2007,6696
6697,172,7328881,2001,6697
6698,115,2824686,2009,6698
6699,300,7600020,1983,6699
6700,11,2345855,1990,6700
6701,320,1617218,2019,6701
6702,292,8590009,1980,6702
6703,79,8169140,1989,6703
6704,252,7289153,1992,6704
6705,403,3651040,2015,6705
6706,379,4169159,2023,6706
6707,235,4717696,1980,6707
6708,236,9664586,2006,6708
6709,42,7602272,2003,6709
6710,78,9369220,1999,6710
6711,123,4279245,2001,6711
6712,52,9329877,1948,6712
6713,133,806319,1955,6713
6714,61,6198774,2011,6714
6715,347,9245787,2011,6715
6716,395,2657268,2011,6716
6717,26,5132432,1984,6717
6718,327,972840,2016,6718
6719,350,3522376,2021,6719
6720,366,143454,1966,6720
6721,207,2462862,2001,6721
6722,64,3510698,2022,6722
6723,431,2064145,1999,6723
6724,180,477972,2007,6724
6725,133,6537009,1975,6725
6726,8,1398327,1979,6726
6727,276,1899037,2016,6727
6728,472,6795025,1969,6728
6729,270,3983009,1959,6729
6730,368,6539527,2010,6730
6731,483,2000293,1957,6731
6732,4,8415502,2006,6732
6733,178,5120537,2006,6733
6734,482,628763,1976,6734
6735,405,8313131,2023,6735
6736,159,8251767,2007,6736
6737,352,9858571,2008,6737
6738,135,1940676,1962,6738
6739,327,5927725,1980,6739
6740,292,8676513,2007,6740
6741,135,6864530,1965,6741
6742,173,1097470,2007,6742
6743,467,2270319,2012,6743
6744,156,3633802,2013,6744
6745,385,9187119,2000,6745
6746,139,5749082,1950,6746
6747,399,6011500,2006,6747
6748,252,106727,1974,6748
6749,40,4746739,2017,6749
6750,23,9932055,1982,6750
6751,225,815016,1951,6751
6752,428,4411210,1979,6752
6753,134,4537714,1987,6753
6754,163,2777619,1970,6754
6755,303,5853610,1990,6755
6756,429,5154848,1955,6756
6757,363,9765755,1995,6757
6758,448,6524749,2003,6758
6759,383,6725489,1974,6759
6760,12,5343784,1947,6760
6761,480,1217758,2015,6761
6762,266,3856750,1949,6762
6763,231,5110259,2004,6763
6764,383,3622583,2010,6764
6765,119,8469195,1956,6765
6766,8,8053022,2007,6766
6767,234,4814238,1966,6767
6768,119,2677180,1998,6768
6769,465,2824706,2014,6769
6770,185,6916330,2006,6770
6771,92,3949782,2001,6771
6772,81,2851119,1977,6772
6773,497,3566858,1983,6773
6774,374,893217,1966,6774
6775,287,3282205,2005,6775
6776,400,7104268,1950,6776
6777,307,7578286,1989,6777
6778,295,1368362,2014,6778
